Title,Company,Experience,Salary,Location,Posted,Openings,Skills,Job Description,Job Link
Software Engineer,Cargill,8 - 13 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"coding, node.js, software development, paas, software engineering, saasjavascript",Not specified,https://www.naukri.com/job-listings-software-engineer-cargill-india-pvt-ltd-bengaluru-8-to-13-years-190525505676
Corporate Treasury-Software Engineering-Associate,Goldman Sachs,2 - 4 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Software design, Analytical, Machine learning, liquidity risk, Software Engineer Associate, Data structures, Python, Financial engineering",Not specified,https://www.naukri.com/job-listings-corporate-treasury-software-engineering-associate-goldman-sachs-bengaluru-2-to-4-years-121224500228
Java Developer ( Prduct Development - Can join in 30 days) : Bangalore,Oracle,8 - 13 years,Not Disclosed,Bengaluru,3 weeks ago,1,"Java, Spring Boot, Microservices, Rest Api Development",Not specified,https://www.naukri.com/job-listings-java-developer-prduct-development-can-join-in-30-days-bangalore-oracle-bengaluru-8-to-13-years-150125018442
IN-Senior Associate_ Java Developers,PwC Service Delivery Center,2 - 5 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"spring boot, Maven, SAP, Architecture, Data management, Coding, TDD, Agile, System design, Operations",Not specified,https://www.naukri.com/job-listings-in-senior-associate-java-developers-pricewaterhouse-coopers-service-delivery-center-kolkata-bengaluru-2-to-5-years-201124513509
Lead Software Engineer (Java backend),Visa,12 - 15 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Hibernate, jQuery, Db2, XML, Project management, Javascript, J2Ee, HTML, Oracle, SQL",Not specified,https://www.naukri.com/job-listings-lead-software-engineer-java-backend-visa-inc-bengaluru-12-to-15-years-260525501791
Transaction Banking and Other- Associate-Software Engineering,Goldman Sachs,3 - 8 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Automation, Configuration management, Billing, Machine learning, Agile, Scrum, Oracle, Risk management, Financial services",Not specified,https://www.naukri.com/job-listings-transaction-banking-and-other-associate-software-engineering-goldman-sachs-bengaluru-3-to-8-years-211124506728
"Software Dev Engineer II, Cross Border Seller Programs",Amazon,3 - 8 years,Not Disclosed,Bengaluru,2 weeks ago,1,"Software design, Coding, Architectural design, Software development life cycle, Customer service, System software, Application software, Internship, Monitoring",Not specified,https://www.naukri.com/job-listings-software-dev-engineer-ii-cross-border-seller-programs-amazon-development-centre-india-pvt-ltd-bengaluru-3-to-8-years-170625504705
Java Developer,Accolite Software India Pvt Ltd,5 - 8 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Object oriented design, spring boot, Core Java, Web services, Architecture, Agile development, devops, JIRA, SQL",Not specified,https://www.naukri.com/job-listings-java-developer-accolite-software-india-pvt-ltd-bengaluru-5-to-8-years-240822502565
Java + Spring boot Senior Developer,Infosys,3 - 5 years,Not Disclosed,Bengaluru,5 days ago,Not specified,"continuous integration, microservices, java, spring cloud, spring boot, web services, jsp, ci/cd, jdbc, hibernate, docker, sql, spring, git, spring mvc, java spring boot, jenkins, j2ee, jpa, mysql, rest, junit, maven, gitlab ci, javascript, nosql, spring security, angularjs",Not specified,https://www.naukri.com/job-listings-java-spring-boot-senior-developer-infosys-limited-bengaluru-3-to-5-years-270625921754
Java Developer with production support,Tech Mahindra,4 - 9 years,Not Disclosed,Bengaluru,2 weeks ago,1,"Core Java, SQL, Unix, Spring Boot, Angular, Microservices",Not specified,https://www.naukri.com/job-listings-java-developer-with-production-support-tech-mahindra-bengaluru-4-to-9-years-130625013852
Java Developer,BCE Global Technology Centre,3 - 6 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Software development methodologies, Front end, Bss, Cloud, MySQL, Javascript, Database, application architecture, Oracle, microservices",Not specified,https://www.naukri.com/job-listings-java-developer-bce-global-technology-centre-private-limited-bengaluru-3-to-6-years-190225500421
JAVA FULL STACK DEVELOPER - Senior Consultant,PwC Service Delivery Center,6 - 8 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"spring boot, Data management, Architecture, Agile scrum, Enterprise architecture, Data structures, Research, Troubleshooting, Operations, SQL",Not specified,https://www.naukri.com/job-listings-java-full-stack-developer-senior-consultant-pricewaterhouse-coopers-service-delivery-center-kolkata-bengaluru-6-to-8-years-260424500580
Java Microservice Developer (Payments Domain),Oracle,3 - 8 years,Not Disclosed,"Pune, Chennai, Bengaluru",2 weeks ago,1,"Java, Spring Boot Framework, Payment Domain, Microservices, Cloud Native, Eclipselink",Not specified,https://www.naukri.com/job-listings-java-microservice-developer-payments-domain-oracle-pune-chennai-bengaluru-3-to-8-years-270525000232
Software Principal Engineer,Dell Technologies,8 - 13 years,Not Disclosed,"Pune, Bengaluru",1 week ago,Not specified,"C++, Python, SAN, algorithms, software development, performance tuning, data structures, Object-oriented design, Kubernetes",Not specified,https://www.naukri.com/job-listings-software-principal-engineer-dell-international-services-india-private-limited-pune-bengaluru-8-to-13-years-230625914093
Senior Java Developer,Aegis Softtech,3 - 7 years,Not Disclosed,Bengaluru,3+ weeks ago,1,Senior Java Developer,Not specified,https://www.naukri.com/job-listings-senior-java-developer-aegis-softtech-bengaluru-3-to-7-years-260824502125
Java Developer IV (7 To 12 years),Oracle,7 - 12 years,Not Disclosed,Bengaluru,2 weeks ago,2,"DISTRIBUTED SYSTEM, system design, java, Development, backend, DESIGN PATTERN, Microservices, Distribution System, coding, Rest, OCI, SCALABILITY, AWS, programming",Not specified,https://www.naukri.com/job-listings-java-developer-iv-7-to-12-years-oracle-bengaluru-7-to-12-years-180224000571
IN Senior Associate Java Developer & Azure Cloud,PwC Service Delivery Center,6 - 8 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Computer science, Hibernate, SAP, Performance management, Consulting, Integration testing, Javascript, Agile, Unit testing, SQL",Not specified,https://www.naukri.com/job-listings-in-senior-associate-java-developer-azure-cloud-pricewaterhouse-coopers-service-delivery-center-kolkata-bengaluru-6-to-8-years-180325501270
Senior Java Developer,Vimerse Infotech,2 - 8 years,Not Disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3+ weeks ago,1,"Version control, GIT, Java J2Ee Developer, XML, Debugging, Programming, JDBC, business rules, JSON, Testing",Not specified,https://www.naukri.com/job-listings-senior-java-developer-vimerse-infotech-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-8-years-220524502119
Software Engineer,Merkle Science,1 - 2 years,Not Disclosed,Pune,3+ weeks ago,1,"c++, css, unit testing, hibernate, jquery, sql, plsql, spring, java, debugging, software engineering, html, data structures, mysql, requirement analysis, c#, rest, python, software development, c, engineering, javascript, sql server, angular, .net, agile",Not specified,https://www.naukri.com/job-listings-software-engineer-merkle-science-pune-1-to-2-years-040625500765
Software Engineer,Phonepe,2 - 4 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Computer science, Performance tuning, C++, Automation, Linux, Coding, MySQL, Application development, Distribution system, Technical documentation",Not specified,https://www.naukri.com/job-listings-software-engineer-phonepe-bengaluru-2-to-4-years-120225502543
Software Engineer,Phonepe,9 - 10 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Computer science, Performance tuning, C++, Automation, Linux, Coding, MySQL, Application development, Distribution system, Technical documentation",Not specified,https://www.naukri.com/job-listings-software-engineer-phonepe-bengaluru-9-to-10-years-090224501770
Software Engineer,Phonepe,9 - 12 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Computer science, Performance tuning, C++, Automation, Linux, Coding, MySQL, Application development, Distribution system, Technical documentation",Not specified,https://www.naukri.com/job-listings-software-engineer-phonepe-bengaluru-9-to-12-years-120124500404
Software Engineer - Backend,Phonepe,7 - 10 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Performance tuning, C++, Automation, Linux, Coding, MySQL, Application development, Distribution system, Technical documentation",Not specified,https://www.naukri.com/job-listings-software-engineer-backend-phonepe-bengaluru-7-to-10-years-090824502689
Software Engineer,Red Hat,2 - 7 years,Not Disclosed,"Pune, Bengaluru",3+ weeks ago,1,"kubernetes, python, microsoft azure, django, aws, continuous integration, software development, ibm cloud, openshift, golang, redhat linux, redis, sql, continuous delivery, celery, git, postgresql, gcp, linux, kafka, scrum, agile, jira, agile methodology",Not specified,https://www.naukri.com/job-listings-software-engineer-red-hat-india-pvt-ltd-pune-bengaluru-2-to-7-years-030625921579
Corporate Treasury - Associate-Software Engineering,Goldman Sachs,3 - 8 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Software design, Analytical, liquidity risk, Data structures, Risk management, SDLC, Analytics, Python",Not specified,https://www.naukri.com/job-listings-corporate-treasury-associate-software-engineering-goldman-sachs-bengaluru-3-to-8-years-110425503240
Sr. Java Microservices Developer,Oracle,1 - 2 years,Not Disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3+ weeks ago,1,"JMS, Performance tuning, XML, Banking, Debugging, Agile, JSON, Oracle, Troubleshooting, SQL",Not specified,https://www.naukri.com/job-listings-sr-java-microservices-developer-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-2-years-020625502530
Sr. Java Microservices Developer,Oracle,1 - 2 years,Not Disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3+ weeks ago,1,"JMS, Performance tuning, ISO, XML, Banking, Debugging, Agile, JSON, Oracle, SQL",Not specified,https://www.naukri.com/job-listings-sr-java-microservices-developer-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-2-years-020625502529
Java Developer (3 To 7 years),Oracle,2 - 7 years,Not Disclosed,Bengaluru,2 weeks ago,4,"Java, Design Patterns, Data Structures, Full Stack, microservices, Hibernate, Problem Solving, system design, React JS, SQL, coding, REST, Backend, Algorithms, Fullstack Development, System Architecture, Java Script, Low Level Design, Development, SQL Database, High Level Design, programming",Not specified,https://www.naukri.com/job-listings-java-developer-3-to-7-years-oracle-bengaluru-2-to-7-years-070324000122
Senior Java Microservices Developer,Oracle,1 - 2 years,Not Disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",3+ weeks ago,1,"JMS, Performance tuning, XML, Banking, Debugging, Agile, JSON, Oracle, Troubleshooting, SQL",Not specified,https://www.naukri.com/job-listings-senior-java-microservices-developer-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-2-years-020625502528
IN Senior Associate Java Backend Developer,PwC Service Delivery Center,4 - 8 years,Not Disclosed,Bengaluru,3 weeks ago,1,"Maven, Hibernate, SAP, Front end, Performance management, Debugging, Consulting, Application development, Unit testing, Troubleshooting",Not specified,https://www.naukri.com/job-listings-in-senior-associate-java-backend-developer-pricewaterhouse-coopers-service-delivery-center-kolkata-bengaluru-4-to-8-years-110625503172
Software Engineer -Symphony (5-7),Phonepe,5 - 10 years,Not Disclosed,Bengaluru,3 weeks ago,Not specified,"nosql, java, writing content, design patterns, multithreading, c++, c, performance tuning, application development, spring, elastic search, computer science, tdd, linux, mysql, software engineering, aerospike, concurrency programming, technical documentation, hbase",Not specified,https://www.naukri.com/job-listings-software-engineer-symphony-5-7-phonepe-private-limited-bengaluru-5-to-10-years-050625927691
"Software Engineer (Data Engineering, Data warehouse)",Oracle,5 - 9 years,Not Disclosed,Bengaluru,3 weeks ago,1,"Big Data, data engineering, Design, Data Analytics, ETL, Java, visualization, bigdata, object store, Reporting, design data analytics, SQL, DIS, Pipeline, Data Integration, Autonomous Data Warehouse, spark sql, Data Pipeline, Cloud, Data Flow, Data Warehousing, Spark, Data Modeling, spark-sql",Not specified,https://www.naukri.com/job-listings-software-engineer-data-engineering-data-warehouse-oracle-bengaluru-5-to-9-years-030724007204
Java Full Stack Developer,Cognizant,6 - 11 years,Not Disclosed,"Hyderabad, Chennai, Bengaluru",3 weeks ago,1,"Java, Spring Boot, React.Js, Angular, Java Fullstack, Microservices",Not specified,https://www.naukri.com/job-listings-java-full-stack-developer-cognizant-hyderabad-chennai-bengaluru-6-to-11-years-090625019337
